Condition,Price,Like Count,View Count,Registration Period
사용감 없음,165000,3,113,4일 전
사용감 적음,200000,0,29,5일 전
고장/파손 상품,10000,0,81,3일 전
사용감 적음,220000,0,32,4일 전
새 상품,260000,15,414,4일 전
사용감 적음,160000,2,67,5일 전
사용감 적음,100000,1,25,5일 전
새 상품,220000,1,40,4일 전
사용감 적음,150000,3,60,5일 전
사용감 적음,160000,17,278,4일 전
새 상품,270000,3,137,4일 전
사용감 적음,160000,1,30,5일 전
새 상품,285000,2,34,5일 전
사용감 적음,200000,3,77,4일 전
사용감 적음,135000,2,45,4일 전
사용감 많음,50000,4,256,4일 전
새 상품,99999,0,27,5일 전
새 상품,123000,0,36,4일 전
사용감 적음,160000,2,18,5일 전
새 상품,68000,1,43,5일 전
사용감 없음,9000,11,142,4일 전
사용감 없음,219000,4,34,5일 전
사용감 적음,145000,1,78,5일 전
사용감 많음,70000,1,18,5일 전
사용감 없음,62500,1,38,5일 전
사용감 적음,48000,0,57,4일 전
사용감 없음,62170,1,18,5일 전
사용감 많음,35000,0,23,5일 전
사용감 적음,210000,1,29,5일 전
사용감 없음,240000,2,44,5일 전
사용감 적음,55000,1,19,5일 전
사용감 적음,78000,0,254,4일 전
사용감 적음,170000,3,24,5일 전
사용감 적음,105000,5,77,4일 전
사용감 없음,45000,1,23,4일 전
사용감 적음,73500,9,1587,4일 전
사용감 적음,210000,11,458,4일 전
사용감 없음,10000,0,47,4일 전
사용감 없음,5000,13,482,4일 전
사용감 없음,100000,0,64,4일 전
사용감 적음,200000,7,910,4일 전
사용감 적음,200000,1,160,4일 전
사용감 적음,190000,0,14,5일 전
사용감 없음,90000,25,408,4일 전
사용감 적음,165000,9,105,4일 전
사용감 없음,110000,8,101,4일 전
사용감 적음,73500,13,682,4일 전
새 상품,90000,0,13,5일 전
사용감 적음,210000,8,351,4일 전
사용감 적음,200000,1,43,5일 전
새 상품,29000,7,349,4일 전
사용감 없음,83000,2,66,4일 전
사용감 없음,65000,2,46,5일 전
사용감 없음,210000,1,24,6일 전
사용감 적음,195000,0,16,6일 전
사용감 없음,200000,0,21,6일 전
사용감 없음,230000,0,21,6일 전
사용감 없음,160000,0,48,6일 전
사용감 적음,65000,0,44,6일 전
사용감 없음,170000,3,29,6일 전
사용감 없음,85000,1,24,4주 전
사용감 없음,19900,0,15,5일 전
사용감 많음,77777,14,1009,4일 전
사용감 없음,200000,4,40,6일 전
사용감 없음,200000,0,16,6일 전
사용감 많음,180000,4,186,5일 전
사용감 없음,75000,2,16,6일 전
사용감 없음,137000,21,253,6일 전
사용감 적음,65000,4,43,6일 전
사용감 적음,55000,0,14,5일 전
사용감 없음,180000,9,64,6일 전
사용감 없음,240000,2,86,5일 전
사용감 적음,180000,1,21,6일 전
사용감 없음,70000,0,15,6일 전
사용감 적음,100000,0,58,6일 전
사용감 적음,240000,0,46,5일 전
사용감 없음,75000,0,15,6일 전
사용감 많음,70000,0,12,6일 전
사용감 없음,195000,0,20,6일 전
사용감 많음,55555,0,132,6일 전
사용감 적음,170000,39,1073,4일 전
새 상품,80000,22,822,4일 전
사용감 적음,150000,1,400,6일 전
사용감 없음,82999,2,73,5일 전
사용감 적음,130000,0,55,5일 전
사용감 적음,180000,2,102,5일 전
사용감 적음,150000,2,91,6일 전
새 상품,290000,2,35,6일 전
사용감 없음,210000,0,16,6일 전
새 상품,270000,2,121,6일 전
새 상품,2000,4,100,5일 전
새 상품,200000,0,31,6일 전
사용감 없음,67000,1,12,6일 전
새 상품,280000,1,33,6일 전
사용감 적음,175000,1,39,6일 전
새 상품,240000,7,1508,5일 전
사용감 없음,180000,2,43,6일 전
새 상품,220000,0,41,6일 전
사용감 없음,195000,0,23,6일 전
사용감 적음,70000,4,263,5일 전
사용감 적음,67000,4,108,5일 전
사용감 적음,163000,5,97,6일 전
사용감 없음,150000,6,111,6일 전
사용감 많음,46000,2,200,5일 전
사용감 없음,70000,5,65,5일 전
사용감 많음,50000,1,96,6일 전
사용감 적음,20000,3,241,5일 전
사용감 많음,130000,2,28,6일 전
사용감 많음,68000,1,68,5일 전
사용감 적음,150000,4,71,6일 전
사용감 없음,79999,3,129,5일 전
새 상품,5500,2,53,5일 전
새 상품,480000,1,64,6일 전
사용감 적음,65000,1,25,6일 전
새 상품,1004,496,9096,5일 전
사용감 없음,10360,0,5,6일 전
사용감 적음,160000,2,30,6일 전
새 상품,270000,1,25,6일 전
사용감 없음,65000,5,55,6일 전
사용감 많음,78000,7,382,5일 전
사용감 적음,48000,4,270,5일 전
새 상품,280000,1,31,6일 전
사용감 적음,200000,1,17,7일 전
사용감 적음,200000,0,14,7일 전
사용감 없음,200000,2,18,7일 전
사용감 없음,140000,8,160,7일 전
새 상품,3000,2,46,6일 전
사용감 적음,65000,7,1116,6일 전
사용감 적음,180000,10,356,6일 전
사용감 적음,180000,10,155,6일 전
사용감 적음,85000,2,62,7일 전
새 상품,62700,3,55,7일 전
사용감 없음,65000,0,20,7일 전
사용감 적음,120000,1,16,7일 전
사용감 없음,200000,0,18,6일 전
새 상품,123000,0,18,6일 전
사용감 적음,200000,2,24,7일 전
사용감 적음,150000,6,81,7일 전
새 상품,500000,0,109,7일 전
사용감 적음,130000,7,62,7일 전
새 상품,15000,0,25,6일 전
사용감 적음,80000,10,318,1주 전
사용감 없음,220000,0,26,7일 전
사용감 없음,140000,0,55,7일 전
사용감 적음,50000,3,35,7일 전
사용감 없음,500,0,18,7일 전
사용감 없음,130000,2,49,7일 전
사용감 적음,65000,0,9,7일 전
사용감 적음,170000,2,33,7일 전
사용감 없음,260000,0,45,6일 전
사용감 적음,65000,1,21,7일 전
사용감 적음,60000,2,41,6일 전
새 상품,42900,4,42,7일 전
사용감 많음,110000,0,35,7일 전
사용감 적음,180000,1,78,2주 전
사용감 없음,200000,0,47,7일 전
새 상품,195000,43,3382,6일 전
사용감 적음,180000,5,67,6일 전
사용감 없음,69000,11,167,6일 전
사용감 없음,150000,6,124,7일 전
사용감 적음,270000,1,107,6일 전
사용감 없음,200000,2,72,7일 전
사용감 없음,180000,31,2293,6일 전
사용감 없음,50000,4,69,6일 전
사용감 없음,65000,6,76,7일 전
사용감 없음,70000,2,29,7일 전
사용감 적음,2200,3,270,6일 전
사용감 적음,145000,7,65,7일 전
사용감 적음,190000,3,204,6일 전
사용감 없음,250000,2,70,7일 전
사용감 없음,228000,5,124,7일 전
새 상품,270000,1,19,3주 전
사용감 적음,75000,0,32,7일 전
사용감 적음,69000,0,32,7일 전
새 상품,279000,80,4934,6일 전
새 상품,279000,53,4839,6일 전
사용감 없음,55000,1,28,7일 전
사용감 적음,170000,1,137,7일 전
사용감 없음,170000,6,119,7일 전
사용감 적음,190000,3,85,7일 전
새 상품,15000,0,5,7일 전
새 상품,240000,112,4911,2일 전
사용감 적음,75000,1,61,1주 전
사용감 적음,60000,0,29,1주 전
사용감 없음,160000,0,22,1주 전
사용감 없음,240000,0,34,1주 전
사용감 적음,185000,0,15,1주 전
사용감 적음,169000,8,105,1주 전
사용감 적음,180000,1,91,1주 전
사용감 적음,170000,1,47,1주 전
사용감 없음,160000,8,100,1주 전
사용감 적음,180000,0,36,1주 전
새 상품,59900,1,38,7일 전
새 상품,338000,0,66,1주 전
사용감 없음,150000,2,20,1주 전
새 상품,280000,8,388,7일 전
사용감 적음,160000,1,14,1주 전
사용감 많음,170000,0,60,1주 전
사용감 적음,130000,0,33,7일 전
사용감 적음,140000,2,524,3주 전
사용감 적음,180000,2,38,1주 전
사용감 없음,155000,0,38,1주 전
사용감 적음,100000,1,68,1주 전
사용감 적음,150000,2,51,1주 전
사용감 적음,210000,0,12,1주 전
사용감 많음,60000,0,44,1주 전
사용감 적음,190000,0,9,1주 전
사용감 적음,90000,0,18,1주 전
사용감 없음,140000,10,125,1주 전
사용감 적음,176500,5,69,1주 전
사용감 적음,150000,5,50,1주 전
사용감 적음,160000,1,33,1주 전
사용감 적음,200000,1,33,1주 전
사용감 적음,200000,1,27,1주 전
새 상품,270000,0,28,1주 전
사용감 없음,55000,1,10,1주 전
사용감 적음,200000,0,36,1달 전
사용감 적음,65000,4,368,7일 전
사용감 적음,225000,2,57,7일 전
사용감 적음,1000,0,28,7일 전
사용감 없음,220000,1,45,1주 전
사용감 많음,75000,1,30,1주 전
사용감 없음,180000,1,36,1주 전
사용감 없음,200000,0,40,1주 전
사용감 적음,52000,2,42,1주 전
새 상품,200000,1,40,1주 전
사용감 적음,70000,1,20,7일 전
사용감 없음,180000,0,13,1주 전
사용감 적음,210000,0,30,1주 전
사용감 적음,170000,0,31,1주 전
사용감 없음,240000,0,19,1주 전
사용감 적음,150000,7,165,1주 전
새 상품,500,0,31,1주 전
사용감 적음,130000,4,178,1주 전
사용감 적음,190000,8,141,1주 전
사용감 적음,180000,3,39,1주 전
사용감 없음,75000,0,9,1주 전
새 상품,270000,0,34,1주 전
사용감 적음,180000,2,42,1주 전
사용감 적음,70000,0,20,1주 전
사용감 없음,190000,2,32,1주 전
새 상품,220000,0,131,1주 전
사용감 적음,40000,1,74,7일 전
사용감 적음,170000,4,39,1주 전
사용감 적음,60000,5,51,1주 전
사용감 없음,140000,4,483,7일 전
사용감 적음,160000,2,73,1주 전
사용감 적음,50000,0,30,1주 전
사용감 많음,150000,1,128,1주 전
사용감 많음,130000,0,22,1주 전
사용감 적음,180000,10,160,1주 전
사용감 없음,65000,2,43,3주 전
사용감 많음,110000,0,33,1주 전
새 상품,280000,0,101,1주 전
사용감 적음,70000,2,15,1주 전
사용감 없음,70000,0,21,1주 전
사용감 적음,60000,2,25,1주 전
사용감 없음,269000,0,7,1주 전
사용감 적음,130000,0,70,1주 전
사용감 적음,58000,5,132,1주 전
사용감 적음,90000,0,29,1주 전
사용감 적음,80000,1,9,1주 전
사용감 적음,200000,1,27,1주 전
사용감 없음,70000,2,18,1주 전
사용감 없음,155000,21,266,1주 전
사용감 없음,190000,3,31,1주 전
사용감 없음,210000,1,42,1주 전
사용감 없음,200000,1,22,1주 전
사용감 적음,120000,3,92,1주 전
사용감 적음,160000,6,55,1주 전
사용감 없음,5000,0,15,1주 전
사용감 적음,70000,6,358,7일 전
사용감 적음,80000,2,216,7일 전
사용감 적음,200000,1,57,1주 전
사용감 없음,80000,1,35,1주 전
사용감 적음,165000,5,48,1주 전
새 상품,10000,4,158,7일 전
사용감 적음,75000,1,57,7일 전
사용감 많음,53000,7,91,1주 전
사용감 적음,200000,1,34,1주 전
사용감 적음,165000,0,77,1주 전
새 상품,270000,5,92,1주 전
사용감 없음,190000,2,30,1주 전
사용감 적음,200000,1,33,1주 전
사용감 적음,210000,2,20,1주 전
사용감 없음,229000,0,27,1주 전
사용감 없음,100000,1,147,1주 전
사용감 적음,160000,17,154,1주 전
사용감 많음,56000,6,54,1주 전
사용감 적음,220000,1,35,1주 전
사용감 없음,70000,2,26,1주 전
새 상품,540000,1,181,1주 전
사용감 없음,8000,0,29,1주 전
사용감 없음,150000,0,43,1주 전
사용감 적음,250000,1,50,1주 전
사용감 없음,130000,0,32,1주 전
새 상품,50000,0,47,7일 전
사용감 없음,70000,2,27,1주 전
사용감 없음,80000,1,16,1주 전
사용감 적음,230000,0,90,7일 전
새 상품,12500,6,57,7일 전
사용감 적음,70000,0,24,1주 전
사용감 적음,70000,1,22,1주 전
새 상품,60000,0,15,1주 전
사용감 없음,63000,1,23,1주 전
사용감 적음,70000,1,27,1주 전
사용감 없음,220000,1,30,1주 전
사용감 적음,68000,1,14,1주 전
사용감 적음,40000,1,55,1주 전
사용감 없음,190000,4,57,1주 전
새 상품,285000,0,54,1주 전
사용감 적음,75000,1,19,1주 전
사용감 적음,190000,5,38,1주 전
사용감 없음,130000,19,157,1주 전
새 상품,20000,0,18,1주 전
사용감 없음,190000,2,57,1주 전
사용감 적음,120000,1,26,1주 전
사용감 없음,48000,0,13,1주 전
사용감 없음,230000,0,21,1주 전
사용감 적음,190000,4,55,1주 전
새 상품,240000,0,105,1주 전
사용감 적음,65000,1,17,1주 전
새 상품,235000,0,58,1주 전
사용감 없음,200000,0,71,7일 전
사용감 적음,60000,0,57,1주 전
사용감 적음,220000,0,15,1주 전
사용감 적음,5180,0,4,1주 전
사용감 적음,175000,0,34,1주 전
사용감 적음,150000,0,22,1주 전
사용감 없음,50000,0,23,1주 전
사용감 적음,140000,4,63,1주 전
사용감 없음,130000,0,24,1주 전
새 상품,500,0,34,1주 전
사용감 적음,90000,0,25,1주 전
사용감 적음,200000,1,17,1주 전
사용감 적음,150000,2,58,1주 전
사용감 적음,60000,2,43,1주 전
사용감 없음,210000,3,46,1주 전
사용감 적음,125000,4,542,1주 전
사용감 없음,62000,1,57,1주 전
사용감 없음,230000,0,25,1주 전
사용감 적음,210000,1,25,1주 전
사용감 적음,195000,0,23,1주 전
새 상품,100000,0,78,1주 전
사용감 적음,89000,7,822,1주 전
사용감 적음,60000,2,103,1주 전
새 상품,999999,0,25,1주 전
사용감 적음,210000,0,23,1주 전
사용감 적음,60000,1,15,1주 전
사용감 없음,100000,1,54,1주 전
사용감 없음,210000,0,27,1주 전
사용감 적음,195000,5,108,1주 전
사용감 적음,180000,3,102,1주 전
사용감 많음,170000,2,83,1달 전
새 상품,230000,2,72,1주 전
사용감 없음,55000,1,17,1주 전
사용감 적음,235000,0,18,1주 전
사용감 없음,230000,5,179,1주 전
사용감 적음,235000,0,18,1주 전
새 상품,280000,5,94,1주 전
사용감 없음,200000,5,128,1주 전
사용감 없음,219000,3,44,1주 전
사용감 없음,70000,3,19,1주 전
새 상품,999999,0,7,1주 전
새 상품,270000,1,36,1주 전
사용감 없음,65000,2,38,1주 전
새 상품,5000,0,38,1주 전
사용감 적음,50000,0,38,1주 전
사용감 많음,122000,6,337,1주 전
사용감 적음,60000,0,24,1주 전
사용감 없음,80000,0,7,1주 전
사용감 적음,65000,3,43,1주 전
새 상품,250000,13,597,1주 전
사용감 없음,70000,1,44,1주 전
사용감 적음,100000,0,32,1주 전
사용감 없음,250000,6,86,1주 전
사용감 적음,120000,9,317,1주 전
사용감 적음,260000,0,16,1주 전
사용감 적음,200000,5,360,1주 전
사용감 없음,55000,2,25,1주 전
새 상품,140000,1,68,1주 전
사용감 없음,50000,3,38,1주 전
사용감 없음,250000,5,488,7일 전
사용감 적음,51000,1,26,1주 전
사용감 없음,80000,0,59,1주 전
사용감 없음,80000,0,34,1주 전
사용감 없음,150000,0,87,1주 전
사용감 없음,70000,5,228,1주 전
사용감 적음,170000,6,86,1주 전
사용감 없음,75000,3,37,1주 전
사용감 많음,150000,3,104,1주 전
사용감 적음,220000,4,129,1주 전
사용감 적음,90000,17,1057,7일 전
사용감 적음,80000,0,22,1주 전
사용감 적음,180000,8,78,1주 전
새 상품,10000,3,82,1주 전
새 상품,10000,0,854,1주 전
사용감 없음,200000,2,113,1주 전
사용감 없음,240000,1,24,1주 전
사용감 없음,170000,30,494,1주 전
사용감 적음,165000,8,157,1주 전
새 상품,4000,4,30,1주 전
사용감 많음,65000,3,87,1주 전
사용감 적음,150000,7,281,1주 전
사용감 적음,150000,10,173,1주 전
사용감 적음,99999,0,10,1주 전
사용감 적음,50000,4,321,1주 전
사용감 적음,115000,4,43,1주 전
새 상품,9000,1,46,1주 전
새 상품,280000,7,115,1주 전
새 상품,10000,2,18,1주 전
새 상품,6000,0,19,1주 전
사용감 없음,19900,2,38,1주 전
사용감 없음,180000,2,127,2주 전
사용감 없음,140000,14,216,1주 전
사용감 없음,500,0,78,1주 전
사용감 적음,150000,3,85,2주 전
새 상품,270000,1,24,2주 전
사용감 적음,239000,4,299,1주 전
새 상품,280000,5,213,1주 전
사용감 적음,195000,9,232,2주 전
사용감 적음,50000,2,81,1주 전
사용감 적음,5200,0,56,1주 전
사용감 없음,190000,7,76,2주 전
사용감 없음,60000,1,29,1주 전
사용감 많음,60000,13,522,1주 전
사용감 적음,105000,0,73,1주 전
사용감 없음,190000,3,109,2주 전
사용감 없음,220000,1,28,2주 전
사용감 적음,13000000,0,158,2주 전
사용감 없음,1000,8,402,1주 전
사용감 적음,910,0,14,1주 전
사용감 적음,190000,1,27,2주 전
고장/파손 상품,8000,0,37,1주 전
사용감 적음,210000,4,218,1주 전
사용감 적음,150000,58,1145,2주 전
사용감 없음,190000,1,69,1주 전
사용감 적음,220000,4,216,1주 전
사용감 적음,200000,1,12,2주 전
사용감 적음,90000,1,199,1주 전
사용감 적음,80000,3,144,1주 전
사용감 없음,195000,3,61,1주 전
사용감 없음,79900,1,37,1주 전
사용감 적음,140000,3,1383,1주 전
새 상품,260000,1,55,2주 전
사용감 없음,170000,1,31,2주 전
사용감 없음,90000,1,27,2주 전
사용감 많음,150000,0,47,2주 전
사용감 없음,220000,1,38,2주 전
사용감 적음,170000,3,87,1주 전
새 상품,190000,34,443,2주 전
사용감 많음,50000,1,28,2주 전
사용감 적음,100000,6,135,2주 전
사용감 없음,240000,2,24,2주 전
사용감 적음,150000,5,165,2주 전
사용감 적음,105000,1,200,2주 전
사용감 많음,60000,2,32,1주 전
사용감 적음,210000,1,73,2주 전
